item,itemLabel,position,positionLabel,start,psid
Q4777895,Anurag Thakur,Q6866423,Minister of Youth Affairs and Sports,2021-07-07,Q4777895-66F13298-A524-49F7-9D82-7200F47349D1
Q5269370,Dharmendra Pradhan,Q108560799,Minister of Skill Development and Entrepreneurship,2021-07-07,Q5269370-D3BD6620-4D14-4F70-896F-6CB05D383A19
Q5269370,Dharmendra Pradhan,Q108560812,Minister of Education,2021-07-07,Q5269370-60FE4BDD-48BA-44A3-AE4E-974DC0B9BD76
Q5512319,G. Kishan Reddy,Q108560839,Minister of Culture,2021-07-07,Q5512319-0F2F07AD-126E-419C-9199-13C533B6B926
Q5512319,G. Kishan Reddy,Q108560844,Minister for Development of North Eastern Region,2021-07-07,Q5512319-7648DD8A-4F17-400B-A16E-209A81B8E65A
Q5512319,G. Kishan Reddy,Q6866398,Minister of Tourism,2021-07-07,Q5512319-9E4DF00C-F581-4801-A29E-F1614AA41E64
Q5655835,Hardeep Singh Puri,Q16868002,Minister of Urban Development,2017-09-03,Q5655835-124C4885-D8C3-4D35-A6D1-9FD7EE7B8605
Q5655835,Hardeep Singh Puri,Q6866278,Minister of Petroleum and Natural Gas,2021-07-07,Q5655835-D398CC57-4462-4FEB-9667-E1242E2219BE
Q6415053,Kiren Rijiju,Q18128071,Minister of Law and Justice of India,2021-07-07,Q6415053-6A7E19FD-1414-422F-B5F3-1DF2BA32AE8E
Q6933491,Mukhtar Abbas Naqvi,Q108560768,Minister of Minority Affairs,2016-07-12,Q6933491-F22AE554-0BE7-4669-A4FE-E941FA653F53
Q6965799,Narendra Singh Tomar,Q6866034,Minister of Agriculture,2019-05-30,Q6965799-285C01C0-EC3C-44B3-A7DC-E4F564546D7D
Q7040049,Nirmala Sitharaman,Q108560754,Minister of Corporate Affairs,2019-05-30,Q7040049-49F573C0-68B7-40FB-81EF-78FEB64F1CFD
Q7040049,Nirmala Sitharaman,Q1416501,Minister of Finance,2019-05-31,Q7040049-22ac3e8a-4f5f-e0c4-d1c9-439631b1d763
Q7140070,Parsottambhai Rupala,Q108560745,"Minister of Fisheries, Animal Husbandry and Dairying",2021-07-07,Q7140070-78095250-2627-4F89-8423-2CBEB9AABED5
Q7199798,Piyush Goyal,Q16878665,"Minister of Consumer Affairs, Food and Public Distribution",2020-10-08,Q7199798-A43D4688-271F-4E1B-B82B-202A506D6D7E
Q7199798,Piyush Goyal,Q6866058,Minister of Commerce and Industry,2019-05-30,Q7199798-AA90BDC8-50C9-4FAA-AED7-1D962090F2B5
Q7199798,Piyush Goyal,Q6866396,Minister of Textiles,2021-07-07,Q7199798-A24C7379-88F8-49FC-A4BE-5C0C34682F80
Q7238224,Pralhad Joshi,Q18128069,Minister of Coal,2019-05-30,Q7238224-D0EAAF5D-2F5A-49B4-BE78-79ED0A2AC4D1
Q7238224,Pralhad Joshi,Q6866250,Minister of Mines,2019-05-30,Q7238224-0372AD89-0B36-402F-89A1-1297CC2BFBAE
Q7238224,Pralhad Joshi,Q6866273,Minister of Parliamentary Affairs,2019-05-30,Q7238224-F5EC3181-5378-4AB7-83C2-C581389973F9
Q7423486,Sarbananda Sonowal,Q108560657,"Minister of Ports, Shipping and Waterways",2021-07-07,Q7423486-2E3AA668-C2CC-43E8-A55B-6C93AEF93702
Q7423486,Sarbananda Sonowal,Q108560662,Minister of AYUSH,2021-07-07,Q7423486-C5AD62E8-58E8-4919-9A46-05E5E056F60A
Q75184694,Ashwini Vaishnaw,Q108560857,Minister of Electronics and Information Technology,2021-07-07,Q75184694-76C6DE3C-7C51-412A-8E9A-638D96CBB4B1
Q75184694,Ashwini Vaishnaw,Q108560859,Minister of Communications,2021-07-07,Q75184694-B3D23659-F254-4CBF-A8D9-24978DC0ADFF
Q75184694,Ashwini Vaishnaw,Q6866301,Minister of Railways,2021-07-07,Q75184694-6C313367-CEDC-4B74-A69A-C5781167E878
Q7546539,Smriti Irani,Q108560642,Minister of Women and Child Development,2019-05-31,Q7546539-EFE0D971-3C2B-4A97-BA54-2949C1F92971
Q7933694,Virendra Kumar Khatik,Q6866326,Minister of Social Justice and Empowerment,2021-07-07,Q7933694-DABF34CB-27B6-4D96-B9C5-0A9A519F951E
Q1058,Narendra Modi,Q192711,Prime minister of India,2014-05-26,Q1058-ddad0908-4e1d-35fb-5013-ab40b9934572
