item,itemLabel,startDate,endDate,psid
Q110269348,M L Kampani,1982-11-12,1985-12-03,Q110269348-B7802EDB-ED69-4BF7-9C28-1DCE221E6973
Q13607928,A. K. Singh,2013-07-08,2016-08-17,Q13607928-25D6EB26-4F49-4602-A928-6423E505F31E
Q1897563,Vakkom Purushothaman,1993-03-19,1996-03-18,Q1897563-1D7F37B1-7F2E-4542-A957-2AB5475C2F8B
Q1898823,Bhopinder Singh,2006-12-29,2013-06-30,Q1898823-7829E244-7258-4A90-A37E-496C5FF4065D
Q3534319,Surjit Singh Barnala,1990-12,1993-03-18,Q3534319-8198DA43-9547-47BC-AF39-0302FF816205
Q5266858,Devendra Kumar Joshi,2017-10-08,,Q5266858-7F9B6BE3-82DA-4D44-ACE9-D86E5DA07A66
Q6080741,Ishwari Prasad Gupta,1996-12-23,2001-05-25,Q6080741-E00936DE-9DBE-489F-9AB0-CF9B60BF8281
Q6122326,Jagdish Mukhi,2016-08-22,2017-10-07,Q6122326-36965689-446B-4C60-AE74-7551E0972EDC
Q65084408,Tirath Singh Oberoi,1985-12-04,1989-12,Q65084408-86233AFF-6C01-4025-856C-7C2606E8AF18
Q6726424,Madan Mohan Lakhera,2006-02-12,2006-12-29,Q6726424-85C643FE-73B9-4B23-A556-28A0CA337276
Q6958765,Nagendra Nath Jha,2001-05-26,2004-01-04,Q6958765-E33B7A09-4E31-4239-8E97-3B0BE8670EFD
Q7288504,Ram Kapse,2004-01-05,2006-05-30,Q7288504-C08B86F9-B727-4B66-9DE0-CC0660D4D3A9
Q7293171,Ranjit Singh Dyal,1990-02-25,1993-12,Q7293171-986AE3C8-08E2-40C1-A324-941C7C6A44F8
Q7363169,Romesh Bhandari,1989-12,1990-02-24,Q7363169-3CB0F7C2-EF38-4079-8220-21DD161EFADC
