item,itemLabel,startDate,endDate,psid
Q10971279,Nityanand Swami,2000-11-09,2001-10-29,Q10971279-2E1062F7-C16E-4202-A540-0EA67F8668C2
Q1338044,Vijay Bahuguna,2012-03-13,2014-01-31,Q1338044-4D5F2EF6-6D44-42D5-B89D-AC11194127C3
Q24851788,Trivendra Singh Rawat,2017-03-18,2021-03-10,Q24851788-0B82B92E-3D4A-4BB2-9F02-4971060D1026
Q27947626,Tirath Singh Rawat,2021-03-10,2021-07-04,Q27947626-5147C3FD-1527-49AD-A641-C7FEA3873915
Q28370220,Pushkar Singh Dhami,2021-07-04,2022-03-11,Q28370220-A2B63A3E-4688-4D2F-BA83-88E3334DB5E1
Q3520007,N. D. Tiwari,2002-03-02,2007-03-07,Q3520007-2E701A57-3204-4765-BCDA-C8A944CB06F3
Q3522405,Ramesh Pokhriyal,2009-06-27,2011-09-10,Q3522405-0789E00D-EBFB-4F58-A2A5-62F9710411C9
Q3630187,B. C. Khanduri,2011-09-11,2012-03-13,Q3630187-41E7FE10-D47D-443F-B236-A8583263E410
Q3630187,B. C. Khanduri,2007-03-07,2009-06-26,Q3630187-A22FC574-BC81-4F09-B675-7C5F68C09941
Q4900607,Bhagat Singh Koshiyari,2001-10-30,2002-03-01,Q4900607-808D168F-26C6-4757-8686-67A3747040AD
Q5657914,Harish Rawat,2016-04-21,2016-04-22,Q5657914-01847C27-35A0-4F11-AC29-7AA5E06B7FF8
Q5657914,Harish Rawat,2014-02-01,2016-03-27,Q5657914-6EF75DB8-054F-4DC0-97C7-744AF05FD9A0
Q5657914,Harish Rawat,2016-05-11,2017-03-18,Q5657914-C8951B76-A291-46D5-AAFA-FA98977CF9EF
