item,itemLabel,startDate,endDate,psid
Q16015579,Nirmal Kumar Mukarji,1989-12-08,1990-06-14,Q16015579-620BE29C-59D6-47D4-976B-C4F127E96B5C
Q16105216,Kaptan Singh Solanki,2015-01-21,2016-08-22,Q16105216-FF817EF8-6228-42DB-AC4F-5D68D9D402BE
Q17466357,Sudhakar Panditrao Kurdukar,1994-07-10,1994-09-18,Q17466357-6DE34AB8-DB78-4DA8-9981-D19513FEEBD4
Q17496610,Surendra Nath,1991-08-07,1994-07-09,Q17496610-21E4746B-F1E6-4A0D-A59C-73DF3DC9D116
Q1897174,Shivraj Patil,2010-01-22,2015-01-21,Q1897174-73DF1C40-FB0C-46D1-A13A-14CD27F4C8D1
Q23062552,Kershasp Tehmurasp Satarawala,1984-07-03,1985-03-14,Q23062552-08796C76-84B0-4847-B97D-3EC4500C93CB
Q304000,Sunith Francis Rodrigues,2004-11-16,2010-01-22,Q304000-44AED698-A9FE-4652-ABCB-271516688235
Q3309208,Arjun Singh,1985-03-14,1985-11-14,Q3309208-C47535AB-DEF7-4200-AB5E-D983E5AC0309
Q332157,Shankar Dayal Sharma,1985-11-26,1986-04-02,Q332157-2B8F3EDB-CEE4-46A9-BE24-2C777443B6B7
Q3633158,Akhlaqur Rahman Kidwai,2004-11-03,2004-11-16,Q3633158-520E65EA-AE85-47FE-8F64-E80BCE29F2DA
Q4857338,Banwarilal Purohit,2021-08-31,,Q4857338-2AAEC877-6AF7-43F6-86D8-801943A7B7A3
Q5878019,Hokishe Sema,1985-11-14,1985-11-26,Q5878019-2838A235-08C5-4A64-9725-AD60FA3DC788
Q6105676,J. F. R. Jacob,1999-11-27,2003-05-08,Q6105676-F8677952-A5BF-4A91-A139-A1B0CB7728ED
Q6224007,O.P. Verma,2003-05-08,2004-11-03,Q6224007-AA17D686-DC11-4C26-91C2-3AFDB0F85BE8
Q62476923,B. K. N. Chhibber,1994-09-18,1999-11-27,Q62476923-090DA85D-D7A7-4633-A2C3-BA358E8AB2C5
Q7089352,Om Prakash Malhotra,1990-12-18,1991-08-07,Q7089352-0AD077EF-7C26-4AFB-93C3-C4C78CEFD2F4
Q7929313,Vijayendrapal Singh,2016-08-22,2021-08-30,Q7929313-16E68137-6623-41CF-92FA-C4F280D4DA0A
Q7933699,Virendra Verma,1990-06-14,1990-12-18,Q7933699-854D2BF4-D318-43B2-A6A6-7E09E194AC04
Q983457,Siddhartha Shankar Ray,1986-04-02,1989-12-08,Q983457-30346FCE-6D9C-433D-84C2-E6051DDFE216
