item,itemLabel,startDate,endDate
,Bhairab Dutt Pandey,1984-06-01,1984-07-02
Q23062552,Kershasp Tehmurasp Satarawala,1984-07-03,1985-03-14
Q3309208,Arjun Singh,1985-03-14,1985-11-14
Q5878019,Hokishe Sema,1985-11-14,1985-11-26
Q332157,Shankar Dayal Sharma,1985-11-26,1986-04-02
Q983457,Siddharta Shankar Ray,1986-04-02,1989-12-08
Q16015579,Nirmal Mukarji,1989-12-08,1990-06-14
Q7933699,Virendra Verma,1990-06-14,1990-12-18
Q7089352,Om Prakash Malhotra,1990-12-18,1991-08-07
Q17496610,Surendra Nath,1991-08-07,1994-07-09
Q17466357,Sudhakar Panditrao Kurdukar,1994-07-10,1994-09-18
Q62476923,B. K. N. Chhibber,1994-09-18,1999-11-27
Q6105676,J. F. R. Jacob,1999-11-27,2003-05-08
Q6224007,Om Prakash Verma,2003-05-08,2004-11-03
Q3633158,Akhlaqur Rahman Kidwai,2004-11-03,2004-11-16
Q304000,Sunith Francis Rodrigues,2004-11-16,2010-01-22
Q1897174,Shivraj Patil,2010-01-22,2015-01-21
Q16105216,Kaptan Singh Solanki,2015-01-21,2016-08-22
Q7929313,V. P. Singh Badnore,2016-08-22,2021-08-30
Q4857338,Banwarilal Purohit,2021-08-31,
