item,itemLabel,startDate,endDate
Q7285739,Rajani Rai,1998-04-23,2002-07-29
Q1740296,K. R. Malkani,2002-07-31,2003-10-27
Q7117515,P.S. Rama Mohan Rao,2003-10-27,2004-01-05
Q6958765,Nagendra Nath Jha,2004-01-05,2004-07-06
Q6726424,M. M. Lakhera,2004-07-07,2006-07-18
Q5989347,Mukut Mithi,2006-07-19,2008-03-12
Q1898823,Bhopinder Singh,2008-03-15,2008-07-22
Q5589856,Govind Singh Gurjar,2008-07-23,2009-04-06
Q3534319,Surjit Singh Barnala,2009-04-09,2009-07-27
Q1898953,Iqbal Singh,2009-07-27,2013-07-09
Q13590733,Virendra Kataria,2013-07-10,2014-07-11
Q13607928,A. K. Singh,2014-07-12,2016-05-26
Q2722085,Kiran Bedi,2016-05-28,2021-02-16
Q17198781,Tamilisai Soundararajan,2021-02-18,
