id,position,country,jurisdiction,deputy,list,start,end,before,after,enwiki
Q313383,President of India,Q668,Q668,Q1641162,Q890016,1950-01-26,,,,President of India
Q1641162,Vice President of India,Q668,Q668,,Q3518304,1950-01-26,,,,Vice President of India
Q192711,Prime minister of India,Q668,Q668,Q1708557,Q492746,1947-08-15,,,,Prime Minister of India
Q1708557,Deputy Prime Minister of India,Q668,Q668,,,1947-08-15,,,,Deputy Prime Minister of India
Q6866034,Minister of Agriculture,Q668,Q668,,,1947-08-15,,,,Minister of Agriculture (India)
Q55623231,Minister of Agriculture & Farmers Welfare,Q668,Q668,,,1946-09-02,,,,Minister of Agriculture and Farmers' Welfare
Q108560662,Minister of AYUSH,Q668,Q668,,,,,,,
Q6866049,Minister of Chemicals and Fertilizers,Q668,Q668,,,,,,,Minister of Chemicals and Fertilizers
Q18390718,Minister of Civil Aviation,Q668,Q668,,,,,,,Minister of Civil Aviation (India)
Q108559581,Minister of Co-operation,Q668,Q668,,,,,,,
Q18128069,Minister of Coal,Q668,Q668,,,,,,,Minister of Coal (India)
Q6866058,Minister of Commerce and Industry,Q668,Q668,,,,,,,Minister of Commerce and Industry (India)
Q108560859,Minister of Communications,Q668,Q668,,,,,,,
Q6866064,Minister of Communications and Information Technology,Q668,Q668,,,,,,,Minister of Communications and Information Technology (India)
Q16878665,"Minister of Consumer Affairs, Food and Public Distribution",Q668,Q668,,,,,,,"Minister of Consumer Affairs, Food and Public Distribution"
Q108560754,Minister of Corporate Affairs,Q668,Q668,,,,,,,
Q108560839,Minister of Culture,Q668,Q668,,,,,,,
Q3533315,Minister of Defence of India,Q668,Q668,,,1946-09-02,,,,Minister of Defence (India)
Q108560844,Minister for Development of North Eastern Region,Q668,Q668,,,,,,,
Q108560812,Minister of Education,Q668,Q668,,,1947-08-15,,Q12454125,,
Q108560857,Minister of Electronics and Information Technology,Q668,Q668,,,,,,,
Q108559737,Minister of Environment and Forests,Q668,Q668,,,,,,,
Q313465,Minister of External Affairs,Q668,Q668,,,1946-09-02,,,,Minister of External Affairs (India)
Q1416501,Minister of Finance,Q668,Q668,,,1946-10-29,,,,Minister of Finance (India)
Q108560745,"Minister of Fisheries, Animal Husbandry and Dairying",Q668,Q668,,,,,,,
Q6866140,Minister of Food Processing Industries,Q668,Q668,,,,,,,Minister of Food Processing Industries (India)
Q5468326,Foreign Secretary of India,Q668,,,,1958,,,,Foreign Secretary (India)
Q17073489,Minister of Health and Family Welfare,Q668,Q668,,,1947-08-15,,,,Minister of Health and Family Welfare (India)
Q6866176,Minister of Heavy Industries and Public Enterprises,Q668,Q668,,,,,,,Minister of Heavy Industries and Public Enterprises (India)
Q3440901,Minister of Home Affairs,Q668,Q668,,,1946-09-02,,,,Minister of Home Affairs (India)
Q6866188,Minister of Housing and Urban Poverty Alleviation,Q668,Q668,,,,,,,Minister of Housing and Urban Poverty Alleviation
Q12454125,Minister of Human Resource Development,Q668,Q668,,,1985,2020,,Q108560812,
Q6866209,Minister of Information and Broadcasting,Q668,Q668,,,,,,,Minister of Information and Broadcasting (India)
Q30275501,Minister for Information and Technology,Q668,Q668,,,,,,,
Q108560946,Minister of Jal Shakti,Q668,Q668,,,,,,,
Q6866235,Minister of Labour and Employment,Q668,Q668,,,1947-08-15,,,,Minister of Labour and Employment
Q18128071,Minister of Law and Justice of India,Q668,Q668,,,1947-08-15,,,,Minister of Law and Justice
Q108559630,"Minister of Micro, Small and Medium Enterprises",Q668,Q668,,,,,,,
Q6866250,Minister of Mines,Q668,Q668,,,,,,,Minister of Mines (India)
Q108560768,Minister of Minority Affairs,Q668,Q668,,,,,,,
Q6866267,Minister of New and Renewable Energy,Q668,Q668,,,,,,,Minister of New and Renewable Energy (India)
Q6866272,Minister of Panchayati Raj,Q668,Q668,,,,,,,Minister of Panchayati Raj (India)
Q6866273,Minister of Parliamentary Affairs,Q668,Q668,,,1947-08-15,,,,Minister of Parliamentary Affairs (India)
Q6866278,Minister of Petroleum and Natural Gas,Q668,Q668,,,,,,,Minister of Petroleum and Natural Gas
Q108560657,"Minister of Ports, Shipping and Waterways",Q668,Q668,,,,,,,
Q108559711,Minister of Power,Q668,Q668,,,,,,,
Q6866301,Minister of Railways,Q668,Q668,,,1947-08-15,,,,Minister of Railways (India)
Q6866308,Minister of Road Transport and Highways,Q668,Q668,,,,,,,Minister of Road Transport and Highways (India)
Q16874648,Minister of Rural Development,Q668,Q668,,,,,,,Minister of Rural Development (India)
Q16875646,Minister of Shipping (India),Q668,Q668,,,,,,,Minister of Shipping (India)
Q108560799,Minister of Skill Development and Entrepreneurship,Q668,Q668,,,,,,,
Q6866326,Minister of Social Justice and Empowerment,Q668,Q668,,,,,,,Minister of Social Justice and Empowerment (India)
Q6866391,Minister of Steel,Q668,Q668,,,,,,,Minister of Steel
Q6866396,Minister of Textiles,Q668,Q668,,,,,,,Minister of Textiles
Q6866398,Minister of Tourism,Q668,Q668,,,,,,,Minister of Tourism (India)
Q6866408,Minister of Tribal Affairs,Q668,Q668,,,1999-10-13,,,,Minister of Tribal Affairs (India)
Q16868002,Minister of Urban Development,Q668,Q668,,,,,,,Minister of Urban Development (India)
Q16934521,Minister of Water Resources,Q668,Q668,,,,,,,Minister of Water Resources (India)
Q108560642,Minister of Women and Child Development,Q668,Q668,,,,,,,
Q6866423,Minister of Youth Affairs and Sports,Q668,Q668,,,,,,,Minister of Youth Affairs and Sports (India)
Q16148198,Cabinet Secretary of India,Q668,Q668,,,1950,,,,Cabinet Secretary (India)
Q48726877,Home Secretary,Q668,Q668,,,,,,,Home Secretary (India)
Q56276471,Principal Secretary to the Prime Minister of India,Q668,,,,,,,,Principal Secretary to the Prime Minister of India
Q3243690,Chief Justice of India,Q668,,,,1950,,,,Chief Justice of India
Q79735330,Chief of Defence Staff,Q668,,,,,,Q60753488,,Chief of Defence Staff (India)
Q60753488,Chairman of the Chiefs of Staff Committee,Q668,,,,,,,Q79735330,Chairman of the Chiefs of Staff Committee
